UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,id
337,46.0-,Mle,Brazil,$26816.000,False,False,job:students,uRBAN,INSTAGRAM,132,12.0.0,433,ASMR,14.0,3650.0.0,2,6.0.0,49.0,26:,Night,3.0.0,7.0.:,/Procrastination,Tablett,Android,8:30 PM,5.0.0,5.0.0,Atschool,Mobile-Data,337
338,63.0-,Mle,xIndia,$97175.000,True,True,job:Labor/worker,rURAL,instagram,153,17.0.0,4152,Gming,3.0,7549.0.0,1,15.0.0,26.0,18:,Evening,6.0.0,4.0.:,/Entertainment,Tablett,Android,3:45 PM,8.0.0,2.0.0,Athome,Mobile-Data,338
339,23.0-,Fmle,United States,$84307.000,True,False,job:Students,rURAL,instagram,266,4.0.0,6412,Life Hacks,18.0,8978.0.0,3,15.0.0,8.0,48:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,iOS,8:30 PM,5.0.0,5.0.0,Athome,Wi-Fi,339
340,52.0-,Mle,India,$66733.000,True,True,job:labor/worker,rURAL,TIKTOK,153,10.0.0,1752,Gming,21.0,949.0.0,5,29.0.0,16.0,9:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Windows,3:45 PM,8.0.0,2.0.0,Atschool,Mobile-Data,340
341,58.0-,Mle,India,$31240.000,False,True,job:engineer,rURAL,TIKTOK,268,11.0.0,4998,Life Hacks,6.0,5444.0.0,1,16.0.0,38.0,1:,Morning,8.0.0,2.0.:,/Boredom,Computer,iOS,9:15 AM,10.0.0,0.0.0,Atschool,Mobile-Data,341
342,54.0-,Other,xVietnam,$91363.000,True,True,job:Students,uRBAN,YOUTUBE,56,6.0.0,5721,Entertainment,11.0,521.0.0,4,20.0.0,10.0,9:,Morning,8.0.0,2.0.:,/Entertainment,Tablett,iOS,9:15 AM,10.0.0,0.0.0,Atschool,Mobile-Data,342
343,41.0-,Fmle,India,$52762.000,True,True,job:Cashier,uRBAN,facebook,22,6.0.0,7617,ASMR,21.0,6632.0.0,8,13.0.0,42.0,23:,Morning,8.0.0,2.0.:,/Habit,Computer,iOS,9:15 AM,10.0.0,0.0.0,Commuting,Mobile-Data,343
344,46.0-,Mle,India,$28259.000,False,False,job:driver,uRBAN,facebook,217,9.0.0,257,Vlogs,18.0,6048.0.0,6,12.0.0,37.0,45:,Evening,6.0.0,4.0.:,/Entertainment,Smrtphone,Android,3:45 PM,8.0.0,2.0.0,Atschool,Wi-Fi,344
345,63.0-,Fmle,xBrazil,$70139.000,True,True,job:Labor/worker,rURAL,youtube,244,15.0.0,672,Entertainment,12.0,354.0.0,1,10.0.0,26.0,2:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,MacOS,3:45 PM,8.0.0,2.0.0,Atschool,Mobile-Data,345
346,48.0-,Fmle,xUnited States,$34849.000,False,False,job:Engineer,rURAL,FACEBOOK,158,2.0.0,490,ASMR,5.0,1482.0.0,1,14.0.0,28.0,14:,Night,3.0.0,7.0.:,/Boredom,Computer,Android,8:30 PM,5.0.0,5.0.0,Athome,Wi-Fi,346
347,52.0-,Mle,xIndia,$74869.000,True,True,job:Students,rURAL,youtube,164,4.0.0,6890,Life Hacks,9.0,9839.0.0,3,2.0.0,12.0,38:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,3:45 PM,8.0.0,2.0.0,Atschool,Wi-Fi,347
348,50.0-,Other,xIndonesia,$83095.000,True,False,job:Waiting staff,uRBAN,tiktok,175,5.0.0,2097,Comedy,20.0,6994.0.0,8,29.0.0,20.0,40:,Evening,6.0.0,4.0.:,/Boredom,Tablett,iOS,3:45 PM,8.0.0,2.0.0,Atschool,Mobile-Data,348
349,38.0-,Fmle,xUnited States,$90910.000,True,True,job:Engineer,rURAL,INSTAGRAM,99,17.0.0,1683,Life Hacks,28.0,2215.0.0,8,3.0.0,49.0,63:,Morning,8.0.0,2.0.:,/Boredom,Smrtphone,Android,9:15 AM,10.0.0,0.0.0,Atwork,Wi-Fi,349
350,49.0-,Mle,India,$43567.000,False,False,job:Labor/worker,rURAL,INSTAGRAM,195,8.0.0,2461,Life Hacks,26.0,4716.0.0,3,9.0.0,14.0,82:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,MacOS,8:30 PM,5.0.0,5.0.0,Atschool,Mobile-Data,350
351,40.0-,Mle,xVietnam,$55292.000,True,True,job:Driver,rURAL,TIKTOK,183,8.0.0,4530,Comedy,18.0,8619.0.0,7,11.0.0,46.0,16:,Morning,8.0.0,2.0.:,/Habit,Tablett,Android,9:15 AM,10.0.0,0.0.0,Athome,Wi-Fi,351
352,50.0-,Mle,Brazil,$94813.000,True,False,job:Students,rURAL,INSTAGRAM,226,12.0.0,5122,Entertainment,19.0,5821.0.0,3,11.0.0,35.0,93:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,3:45 PM,8.0.0,2.0.0,Athome,Wi-Fi,352
353,20.0-,Other,xGermany,$71631.000,True,True,job:Manager,rURAL,instagram,273,8.0.0,1976,Jokes/Memes,3.0,2537.0.0,4,25.0.0,29.0,75:,Afternoon,5.0.0,5.0.:,/Habit,Tablett,Android,6:05 PM,7.0.0,3.0.0,Atwork,Mobile-Data,353
354,35.0-,Fmle,xPakistan,$29885.000,False,False,job:Waiting staff,rURAL,FACEBOOK,106,19.0.0,3217,Trends,9.0,6339.0.0,9,22.0.0,12.0,6:,Night,3.0.0,7.0.:,/Habit,Computer,Android,8:30 PM,5.0.0,5.0.0,Atwork,Mobile-Data,354
355,42.0-,Fmle,Japan,$79659.000,True,True,job:Teacher,rURAL,TIKTOK,126,3.0.0,9582,Trends,4.0,8736.0.0,4,10.0.0,18.0,3:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,iOS,8:30 PM,5.0.0,5.0.0,Atschool,Wi-Fi,355
356,59.0-,Mle,xPhilippines,$74306.000,True,False,job:Labor/worker,rURAL,FACEBOOK,208,18.0.0,4516,Jokes/Memes,17.0,4919.0.0,3,26.0.0,44.0,14:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Windows,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,356
357,48.0-,Fmle,xPhilippines,$86314.000,True,True,job:labor/worker,rURAL,facebook,30,19.0.0,5693,Entertainment,17.0,7075.0.0,5,14.0.0,2.0,66:,Evening,6.0.0,4.0.:,/Entertainment,Smrtphone,iOS,3:45 PM,8.0.0,2.0.0,Athome,Mobile-Data,357
358,20.0-,Other,Japan,$85087.000,True,False,job:waiting staff,rURAL,INSTAGRAM,209,19.0.0,9777,Pranks,23.0,3765.0.0,7,9.0.0,2.0,96:,Morning,8.0.0,2.0.:,/Habit,Smrtphone,iOS,9:15 AM,10.0.0,0.0.0,Athome,Mobile-Data,358
359,57.0-,Mle,Japan,$49165.000,False,True,job:labor/worker,rURAL,INSTAGRAM,257,15.0.0,4940,Trends,23.0,8850.0.0,5,20.0.0,17.0,95:,Night,3.0.0,7.0.:,/Entertainment,Tablett,Windows,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,359
360,63.0-,Mle,India,$78929.000,True,False,job:Waiting staff,rURAL,TIKTOK,285,6.0.0,5564,Jokes/Memes,2.0,7082.0.0,4,27.0.0,10.0,75:,Evening,6.0.0,4.0.:,/Boredom,Computer,Android,3:45 PM,8.0.0,2.0.0,Atschool,Wi-Fi,360
361,41.0-,Mle,xIndia,$87028.000,True,True,job:Students,rURAL,instagram,273,16.0.0,2964,Jokes/Memes,9.0,2827.0.0,8,21.0.0,18.0,86:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,3:45 PM,8.0.0,2.0.0,Athome,Mobile-Data,361
362,49.0-,Other,xBrazil,$69812.000,True,True,job:Students,rURAL,instagram,67,8.0.0,4530,Trends,9.0,2058.0.0,4,10.0.0,22.0,67:,Afternoon,5.0.0,5.0.:,/Entertainment,Tablett,Windows,6:05 PM,7.0.0,3.0.0,Atwork,Mobile-Data,362
363,64.0-,Mle,United States,$70500.000,True,True,job:Cashier,rURAL,tiktok,40,16.0.0,6787,Jokes/Memes,5.0,7749.0.0,2,22.0.0,19.0,31:,Evening,6.0.0,4.0.:,/Procrastination,Smrtphone,Android,3:45 PM,8.0.0,2.0.0,Athome,Mobile-Data,363
364,39.0-,Fmle,xMexico,$99151.000,True,True,job:Teacher,uRBAN,INSTAGRAM,258,18.0.0,6201,Jokes/Memes,15.0,730.0.0,6,29.0.0,1.0,33:,Morning,8.0.0,2.0.:,/Entertainment,Smrtphone,iOS,9:15 AM,10.0.0,0.0.0,Atschool,Mobile-Data,364
365,40.0-,Fmle,xIndia,$78643.000,True,False,job:engineer,uRBAN,FACEBOOK,102,16.0.0,977,Trends,15.0,1832.0.0,2,9.0.0,24.0,88:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,Android,3:45 PM,8.0.0,2.0.0,Atwork,Wi-Fi,365
366,19.0-,Mle,Pakistan,$64900.000,True,True,job:Cashier,uRBAN,TIKTOK,274,11.0.0,7346,Entertainment,3.0,8600.0.0,3,29.0.0,36.0,1:,Afternoon,5.0.0,5.0.:,/Boredom,Smrtphone,Android,6:05 PM,7.0.0,3.0.0,Atwork,Mobile-Data,366
367,44.0-,Mle,Indonesia,$62946.000,True,False,job:students,uRBAN,instagram,280,7.0.0,46,Gming,19.0,6505.0.0,1,5.0.0,25.0,44:,Night,3.0.0,7.0.:,/Procrastination,Tablett,iOS,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,367
368,59.0-,Mle,Philippines,$27851.000,False,True,job:Students,rURAL,YOUTUBE,103,17.0.0,1194,Jokes/Memes,28.0,7170.0.0,5,8.0.0,36.0,15:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Windows,8:30 PM,5.0.0,5.0.0,Atschool,Mobile-Data,368
369,19.0-,Fmle,xBrazil,$36288.000,False,False,job:students,uRBAN,TIKTOK,163,17.0.0,4513,Jokes/Memes,3.0,4179.0.0,9,11.0.0,31.0,37:,Night,3.0.0,7.0.:,/Habit,Smrtphone,iOS,8:30 PM,5.0.0,5.0.0,Commuting,Mobile-Data,369
370,43.0-,Mle,Japan,$92692.000,True,True,job:labor/worker,rURAL,tiktok,294,12.0.0,4944,Gming,6.0,6299.0.0,2,1.0.0,31.0,27:,Evening,6.0.0,4.0.:,/Entertainment,Tablett,Android,3:45 PM,8.0.0,2.0.0,Atwork,Wi-Fi,370
371,34.0-,Mle,xIndia,$87580.000,True,False,job:driver,rURAL,YOUTUBE,89,13.0.0,6283,Gming,4.0,7830.0.0,7,21.0.0,2.0,48:,Evening,6.0.0,4.0.:,/Entertainment,Smrtphone,Android,3:45 PM,8.0.0,2.0.0,Athome,Mobile-Data,371
372,57.0-,Fmle,Germany,$27368.000,False,True,job:labor/worker,rURAL,instagram,93,10.0.0,247,Life Hacks,24.0,4802.0.0,5,10.0.0,19.0,27:,Afternoon,5.0.0,5.0.:,/Habit,Tablett,iOS,6:05 PM,7.0.0,3.0.0,Athome,Wi-Fi,372
373,50.0-,Mle,xBrazil,$66403.000,True,False,job:Students,uRBAN,INSTAGRAM,46,7.0.0,3220,Entertainment,13.0,6057.0.0,2,1.0.0,12.0,12:,Evening,6.0.0,4.0.:,/Boredom,Computer,Android,3:45 PM,8.0.0,2.0.0,Commuting,Mobile-Data,373
374,26.0-,Fmle,xMexico,$29168.000,False,True,job:waiting staff,uRBAN,tiktok,241,14.0.0,8984,Pranks,27.0,6615.0.0,8,26.0.0,10.0,67:,Morning,8.0.0,2.0.:,/Habit,Tablett,iOS,9:15 AM,10.0.0,0.0.0,Athome,Mobile-Data,374
375,60.0-,Other,Vietnam,$69879.000,True,False,job:Teacher,uRBAN,TIKTOK,102,1.0.0,637,Gming,13.0,6762.0.0,6,22.0.0,31.0,30:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Android,8:30 PM,5.0.0,5.0.0,Atschool,Wi-Fi,375
376,56.0-,Fmle,India,$79871.000,True,True,job:waiting staff,rURAL,instagram,111,17.0.0,3776,Jokes/Memes,27.0,5543.0.0,4,7.0.0,45.0,96:,Morning,8.0.0,2.0.:,/Entertainment,Smrtphone,iOS,9:15 AM,10.0.0,0.0.0,Atwork,Wi-Fi,376
377,46.0-,Other,xUnited States,$52174.000,True,False,job:labor/worker,rURAL,instagram,175,4.0.0,2422,Pranks,11.0,8325.0.0,4,28.0.0,22.0,87:,Afternoon,5.0.0,5.0.:,/Entertainment,Smrtphone,MacOS,6:05 PM,7.0.0,3.0.0,Atschool,Mobile-Data,377
378,59.0-,Fmle,Pakistan,$26581.000,False,True,job:Students,uRBAN,FACEBOOK,168,5.0.0,9281,Pranks,5.0,4883.0.0,2,14.0.0,23.0,66:,Night,3.0.0,7.0.:,/Habit,Tablett,Android,8:30 PM,5.0.0,5.0.0,Atschool,Wi-Fi,378
379,43.0-,Fmle,Indonesia,$91853.000,True,False,job:driver,rURAL,TIKTOK,23,7.0.0,4184,Jokes/Memes,1.0,7050.0.0,3,5.0.0,23.0,7:,Morning,8.0.0,2.0.:,/Habit,Smrtphone,Android,9:15 AM,10.0.0,0.0.0,Atschool,Mobile-Data,379
380,52.0-,Other,Pakistan,$84046.000,True,True,job:Waiting staff,uRBAN,tiktok,234,10.0.0,713,Jokes/Memes,9.0,4959.0.0,7,17.0.0,15.0,34:,Afternoon,5.0.0,5.0.:,/Habit,Tablett,Android,6:05 PM,7.0.0,3.0.0,Atschool,Mobile-Data,380
381,42.0-,Mle,xBrazil,$69678.000,True,False,job:Students,rURAL,youtube,82,17.0.0,5846,Gming,17.0,666.0.0,3,22.0.0,26.0,32:,Evening,6.0.0,4.0.:,/Habit,Computer,iOS,3:45 PM,8.0.0,2.0.0,Athome,Wi-Fi,381
382,41.0-,Mle,xPhilippines,$46649.000,False,True,job:Labor/worker,uRBAN,FACEBOOK,258,7.0.0,5324,Gming,22.0,276.0.0,5,26.0.0,3.0,39:,Evening,6.0.0,4.0.:,/Entertainment,Tablett,Android,3:45 PM,8.0.0,2.0.0,Atwork,Wi-Fi,382
383,30.0-,Mle,xUnited States,$34567.000,False,True,job:Labor/worker,rURAL,instagram,100,1.0.0,6033,Jokes/Memes,1.0,881.0.0,6,21.0.0,23.0,96:,Evening,6.0.0,4.0.:,/Habit,Tablett,Android,3:45 PM,8.0.0,2.0.0,Atwork,Mobile-Data,383
384,24.0-,Mle,Mexico,$81944.000,True,True,job:Students,uRBAN,facebook,225,7.0.0,3645,ASMR,3.0,2060.0.0,6,6.0.0,20.0,43:,Afternoon,5.0.0,5.0.:,/Habit,Smrtphone,MacOS,6:05 PM,7.0.0,3.0.0,Athome,Mobile-Data,384
385,53.0-,Fmle,xUnited States,$98002.000,True,True,job:students,rURAL,INSTAGRAM,99,11.0.0,7774,ASMR_,15.0,2082.0.0,4,16.0.0,45.0,43:,Afternoon,5.0.0,5.0.:,/Entertainment,Tablett,Android,6:05 PM,7.0.0,3.0.0,Atwork,Mobile-Data,385
386,62.0-,Mle,xIndia,$48803.000,False,False,job:Students,uRBAN,INSTAGRAM,38,9.0.0,2109,Trends,26.0,6702.0.0,6,11.0.0,40.0,78:,Evening,6.0.0,4.0.:,/Entertainment,Smrtphone,iOS,3:45 PM,8.0.0,2.0.0,Atschool,Mobile-Data,386
387,37.0-,Fmle,United States,$38230.000,False,True,job:Driver,rURAL,FACEBOOK,229,12.0.0,3615,Life Hacks,21.0,9429.0.0,3,10.0.0,39.0,3:,Night,3.0.0,7.0.:,/Habit,Smrtphone,iOS,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,387
388,18.0-,Mle,India,$37862.000,False,False,job:Students,rURAL,tiktok,224,3.0.0,9435,Entertainment,26.0,158.0.0,7,15.0.0,8.0,46:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Android,8:30 PM,5.0.0,5.0.0,Athome,Wi-Fi,388
389,25.0-,Mle,Japan,$63355.000,True,True,job:Manager,uRBAN,INSTAGRAM,230,4.0.0,6958,Gming,23.0,5229.0.0,7,7.0.0,18.0,32:,Night,3.0.0,7.0.:,/Procrastination,Smrtphone,Android,8:30 PM,5.0.0,5.0.0,Atwork,Mobile-Data,389
390,63.0-,Mle,xMexico,$51259.000,True,False,job:Labor/worker,rURAL,FACEBOOK,51,4.0.0,5280,ASMR,10.0,7956.0.0,4,23.0.0,41.0,43:,Night,3.0.0,7.0.:,/Procrastination,Tablett,iOS,8:30 PM,5.0.0,5.0.0,Atschool,Wi-Fi,390
391,33.0-,Mle,India,$50795.000,True,True,job:labor/worker,rURAL,youtube,144,13.0.0,4333,Life Hacks,8.0,7514.0.0,2,2.0.0,6.0,81:,Evening,6.0.0,4.0.:,/Habit,Computer,Android,3:45 PM,8.0.0,2.0.0,Atwork,Mobile-Data,391
392,31.0-,Fmle,Germany,$28770.000,False,False,job:labor/worker,uRBAN,FACEBOOK,51,19.0.0,3901,Pranks,12.0,7803.0.0,7,12.0.0,27.0,3:,Evening,6.0.0,4.0.:,/Boredom,Tablett,Android,3:45 PM,8.0.0,2.0.0,Athome,Wi-Fi,392
393,29.0-,Mle,Indonesia,$31093.000,False,True,job:labor/worker,uRBAN,YOUTUBE,173,10.0.0,7940,Jokes/Memes,25.0,2526.0.0,3,19.0.0,36.0,74:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Windows,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,393
394,40.0-,Mle,Japan,$66571.000,True,False,job:students,rURAL,INSTAGRAM,292,5.0.0,6964,Vlogs,22.0,8302.0.0,1,12.0.0,15.0,63:,Evening,6.0.0,4.0.:,/Boredom,Computer,iOS,3:45 PM,8.0.0,2.0.0,Commuting,Wi-Fi,394
395,32.0-,Mle,xBrazil,$20193.000,False,True,job:Manager,rURAL,FACEBOOK,67,7.0.0,4569,Jokes/Memes,15.0,7803.0.0,2,16.0.0,37.0,40:,Night,3.0.0,7.0.:,/Habit,Computer,Android,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,395
396,45.0-,Other,United States,$37569.000,False,False,job:driver,uRBAN,FACEBOOK,34,16.0.0,7839,Pranks,27.0,6574.0.0,9,6.0.0,5.0,18:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,Android,3:45 PM,8.0.0,2.0.0,Athome,Wi-Fi,396
397,51.0-,Fmle,Philippines,$31190.000,False,True,job:Waiting staff,rURAL,YOUTUBE,82,1.0.0,1846,Life Hacks,9.0,8733.0.0,8,3.0.0,39.0,67:,Night,3.0.0,7.0.:,/Habit,Smrtphone,iOS,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,397
398,19.0-,Other,India,$82824.000,True,False,job:labor/worker,rURAL,FACEBOOK,138,12.0.0,383,Entertainment,24.0,1138.0.0,6,2.0.0,9.0,62:,Night,3.0.0,7.0.:,/Habit,Tablett,Android,8:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,398
399,49.0-,Other,Vietnam,$62752.000,True,True,job:waiting staff,rURAL,facebook,96,2.0.0,4113,Vlogs,25.0,7257.0.0,6,20.0.0,7.0,10:,Morning,8.0.0,2.0.:,/Habit,Computer,iOS,9:15 AM,10.0.0,0.0.0,Athome,Wi-Fi,399
400,nan-,Mle,xIndia,$52327.000,True,False,job:labor/worker,rURAL,instagram,162,7.0.0,7070,Gming,10.0,3283.0.0,1,5.0.0,41.0,52:,Morning,8.0.0,2.0.:,/Habit,Tablett,Android,7:45 AM,10.0.0,0.0.0,Athome,Mobile-Data,400
401,39.0-,Mle,xVietnam,$62070.000,True,True,job:Students,rURAL,facebook,191,11.0.0,3811,Vlogs,20.0,7762.0.0,2,11.0.0,20.0,73:,Afternoon,5.0.0,5.0.:,/Procrastination,Computer,Windows,7:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,401
402,42.0-,Fmle,United States,$60197.000,True,False,job:Driver,rURAL,tiktok,134,13.0.0,1510,Life Hacks,9.0,7896.0.0,4,26.0.0,10.0,46:,Afternoon,5.0.0,5.0.:,/Boredom,Smrtphone,iOS,7:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,402
403,39.0-,Fmle,Vietnam,$22261.000,False,True,job:students,uRBAN,YOUTUBE,76,2.0.0,7574,Gming,15.0,2419.0.0,3,25.0.0,26.0,55:,Afternoon,5.0.0,5.0.:,/Boredom,Smrtphone,iOS,7:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,403
404,39.0-,Fmle,xGermany,$46512.000,False,True,job:engineer,rURAL,facebook,15,7.0.0,1579,Vlogs,23.0,1756.0.0,1,3.0.0,4.0,46:,Afternoon,5.0.0,5.0.:,/Procrastination,Smrtphone,iOS,7:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,404
405,59.0-,Mle,United States,$26716.000,False,True,job:students,uRBAN,youtube,134,15.0.0,880,Entertainment,21.0,2306.0.0,8,3.0.0,38.0,75:,Evening,6.0.0,4.0.:,/Boredom,Tablett,Android,3:55 PM,8.0.0,2.0.0,Athome,Mobile-Data,405
406,23.0-,Mle,xMexico,$48933.000,False,True,job:Engineer,rURAL,YOUTUBE,62,11.0.0,2163,Pranks,21.0,7630.0.0,7,22.0.0,24.0,60:,Morning,8.0.0,2.0.:,/Boredom,Tablett,Android,7:45 AM,10.0.0,0.0.0,Atschool,Mobile-Data,406
407,32.0-,Fmle,xIndonesia,$24378.000,False,False,job:Driver,rURAL,YOUTUBE_,75,2.0.0,9765,Life Hacks,1.0,6263.0.0,4,5.0.0,14.0,97:,Evening,6.0.0,4.0.:,/Procrastination,Tablett,Android,3:55 PM,8.0.0,2.0.0,Athome,Mobile-Data,407
408,60.0-,Mle,xMexico,$60583.000,True,True,job:cashier,rURAL,FACEBOOK,91,7.0.0,9841,Entertainment,2.0,9167.0.0,9,22.0.0,41.0,26:,Night,3.0.0,7.0.:,/Habit,Computer,Android,11:30 PM,5.0.0,5.0.0,Atwork,Wi-Fi,408
409,54.0-,Mle,xIndia,$49033.000,False,False,job:Driver,rURAL,facebook,96,4.0.0,7715,Entertainment,26.0,5008.0.0,4,23.0.0,1.0,27:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,MacOS,3:55 PM,8.0.0,2.0.0,Atwork,Mobile-Data,409
410,50.0-,Other,India,$44000.000,False,True,job:engineer,uRBAN,YOUTUBE,11,11.0.0,1360,Jokes/Memes,19.0,5247.0.0,1,11.0.0,17.0,38:,Night,3.0.0,7.0.:,/Procrastination,Tablett,iOS,11:30 PM,5.0.0,5.0.0,Atwork,Mobile-Data,410
411,25.0-,Mle,Indonesia,$95868.000,True,False,job:Waiting staff,rURAL,TIKTOK,213,2.0.0,4432,Jokes/Memes,14.0,8914.0.0,1,3.0.0,45.0,22:,Night,3.0.0,7.0.:,/Habit,Computer,Android,11:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,411
412,61.0-,Mle,Vietnam,$62604.000,True,True,job:students,uRBAN,youtube,159,16.0.0,8149,Vlogs,8.0,2570.0.0,1,13.0.0,24.0,26:,Morning,8.0.0,2.0.:,/Entertainment,Smrtphone,iOS,7:45 AM,10.0.0,0.0.0,Athome,Mobile-Data,412
413,61.0-,Mle,Philippines,$88336.000,True,False,job:Waiting staff,rURAL,TIKTOK,112,7.0.0,3961,Trends,6.0,5807.0.0,1,21.0.0,27.0,86:,Afternoon,5.0.0,5.0.:,/Entertainment,Smrtphone,Android,7:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,413
414,22.0-,Fmle,Pakistan,$93869.000,True,True,job:students,uRBAN,youtube,33,13.0.0,3812,ASMR,12.0,7812.0.0,4,8.0.0,7.0,69:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,3:55 PM,8.0.0,2.0.0,Athome,Mobile-Data,414
415,56.0-,Mle,India,$25410.000,False,False,job:Waiting staff,rURAL,INSTAGRAM,221,5.0.0,4243,Gming,26.0,324.0.0,1,20.0.0,9.0,35:,Morning,8.0.0,2.0.:,/Boredom,Tablett,Android,7:45 AM,10.0.0,0.0.0,Atschool,Mobile-Data,415
416,21.0-,Fmle,Indonesia,$76044.000,True,True,job:Manager,rURAL,YOUTUBE,74,17.0.0,4218,ASMR,27.0,7487.0.0,2,10.0.0,43.0,66:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Android,11:30 PM,5.0.0,5.0.0,Commuting,Mobile-Data,416
417,23.0-,Fmle,xIndonesia,$83315.000,True,False,job:Students,uRBAN,youtube,218,12.0.0,81,ASMR,29.0,9721.0.0,4,2.0.0,35.0,99:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,3:55 PM,8.0.0,2.0.0,Atschool,Mobile-Data,417
418,62.0-,Mle,India,$91344.000,True,True,job:teacher,rURAL,facebook,260,19.0.0,2733,Jokes/Memes,15.0,5645.0.0,7,4.0.0,12.0,73:,Afternoon,5.0.0,5.0.:,/Boredom,Smrtphone,iOS,7:25 PM,7.0.0,3.0.0,Commuting,Mobile-Data,418
419,49.0-,Mle,xBrazil,$26796.000,False,False,job:Labor/worker,uRBAN,TIKTOK,126,7.0.0,7834,Life Hacks,14.0,1945.0.0,2,18.0.0,21.0,51:,Night,3.0.0,7.0.:,/Habit,Smrtphone,iOS,11:30 PM,5.0.0,5.0.0,Commuting,Wi-Fi,419
420,47.0-,Mle,Vietnam,$74245.000,True,True,job:students,uRBAN,INSTAGRAM,125,6.0.0,2710,Vlogs,21.0,4486.0.0,8,19.0.0,3.0,18:,Morning,8.0.0,2.0.:,/Habit,Smrtphone,Android,7:45 AM,10.0.0,0.0.0,Atschool,Wi-Fi,420
421,64.0-,Mle,xIndia,$63056.000,True,False,job:students,uRBAN,TIKTOK,246,8.0.0,2423,Entertainment,29.0,2430.0.0,7,4.0.0,15.0,43:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,Android,3:55 PM,8.0.0,2.0.0,Atschool,Mobile-Data,421
422,52.0-,Mle,Indonesia,$37709.000,False,True,job:engineer,rURAL,instagram,114,13.0.0,3642,Gming,1.0,3510.0.0,9,20.0.0,21.0,12:,Morning,8.0.0,2.0.:,/Boredom,Tablett,Windows,7:45 AM,10.0.0,0.0.0,Commuting,Wi-Fi,422
423,57.0-,Mle,xIndia,$78557.000,True,False,job:Waiting staff,rURAL,YOUTUBE,268,5.0.0,668,Pranks,28.0,845.0.0,6,26.0.0,10.0,3:,Night,3.0.0,7.0.:,/Entertainment,Tablett,iOS,11:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,423
424,33.0-,Mle,India,$37543.000,False,True,job:Waiting staff,rURAL,facebook,55,2.0.0,2497,Jokes/Memes,11.0,567.0.0,4,9.0.0,33.0,82:,Evening,6.0.0,4.0.:,/Procrastination,Smrtphone,Windows,3:55 PM,8.0.0,2.0.0,Atwork,Mobile-Data,424
425,30.0-,Mle,xIndia,$57418.000,True,True,job:Waiting staff,rURAL,FACEBOOK,225,9.0.0,3500,Comedy,28.0,2179.0.0,6,16.0.0,46.0,7:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,3:55 PM,8.0.0,2.0.0,Atwork,Mobile-Data,425
426,59.0-,Fmle,xBrazil,$36724.000,False,True,job:artist,uRBAN,tiktok,33,11.0.0,9637,Pranks,25.0,2019.0.0,4,26.0.0,6.0,97:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Android,11:30 PM,5.0.0,5.0.0,Atschool,Mobile-Data,426
